node	Bicol Region	Cagayan Valley	Calabarzon	Central Luzon	Central Visayas	Cordillera Administrative Region	Davao Region	Ilocos Region	National Capital Region	Northern Mindanao	Southwestern Tagalog Region
RV/R3.PHL/2008/TRa-091	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-010	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n7272	7.525575105452976e-21	7.89135705861198e-21	0.00022318929039956073	2.289885561943572e-19	4.353519453849956e-21	2.498983850601135e-19	6.98262192673662e-21	2.5331053057722302e-20	0.9997768107096004	1.894999593093167e-20	6.51140576424775e-19
RV/R4A.PHL/2007/Z-07-252	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V1373PHIL	0.0009407855260274738	0.0011532795620540757	0.0076367866180876865	0.0133106792432436	0.0006648734589791207	0.0028518684811659426	0.001066196400049795	0.003119237036286953	0.9654605607030055	0.0009727672875366507	0.0028229656835633493
n82	8.524710511349109e-12	1.0450176084957536e-11	0.7936338921403634	1.0790073168884808e-08	6.0245971134454185e-12	2.5841546819960963e-11	9.66109214822427e-12	2.8264245160005077e-11	0.2063660969464029	8.814505848294796e-12	2.5579650802522606e-11
RV/NCR.PHL/2004/Z-04-534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RV/NCR.PHL/2004/Z-04-421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RV/R4A.PHL/2007/Z-07-307	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n9292	7.525575105452976e-21	7.89135705861198e-21	0.00022318929039956073	2.289885561943572e-19	4.353519453849956e-21	2.498983850601135e-19	6.98262192673662e-21	2.5331053057722302e-20	0.9997768107096004	1.894999593093167e-20	6.51140576424775e-19
RV/R4A.PHL/2013/TRa-485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RV/CAR.PHL/2013/TRa-409	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n94	0.0005034733450427441	0.0006171922322493719	0.00398101038661369	0.007123379365416775	0.000355815491588018	0.47121686458773293	0.0005705885700349581	0.0016692993899172141	0.04224039095191663	0.0005205887916582719	0.4712013968878293
n9696	2.9172630057409025e-05	3.2004060216504824e-05	0.000529307639037179	0.9989243210135015	1.7898725529964876e-05	7.679639439778581e-05	2.8706154385480433e-05	9.779282729224846e-05	0.00012248156762963998	6.162499573710284e-05	7.989399221530391e-05
n97	2.3049199547493693e-11	2.6530048736018914e-11	3.191889362245676e-10	0.9999999992514784	1.5041397858585525e-11	6.452808158299114e-11	2.4122165634105054e-11	7.691196407561312e-11	9.521930543299764e-11	3.827683002513874e-11	6.565359867296456e-11
RV/R3.PHL/2008/TRa-017	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2005/Z-05-017	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-114	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-112	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-116	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-040	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2009/TRa-269	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2009/TRa-229	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-123	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-120	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n103	0.005536645388386249	6.00663839020217e-05	0.9928789560947886	0.000685440122937006	3.415615767533006e-05	0.00018319904249655634	5.477605387145208e-05	0.00017646640369252682	0.00019520901248709708	5.007487211980517e-05	0.0001450104676432043
n103103	0.228223265646961	0.002028369685617477	0.5849256184435345	0.023087686952830595	0.0011498599432937884	0.13953642006415012	0.0018440470675873183	0.006064365338669113	0.006572178377156327	0.0016865335350833921	0.004881654945116252
n104	0.9997531131974975	3.0240737068044095e-06	0.00016604345297037182	3.42640733744301e-05	1.7048223305054905e-06	1.0308084652141654e-05	2.734108883735228e-06	9.322636291957308e-06	9.745500419122892e-06	2.502585837894066e-06	7.237464035607917e-06
n106	0.002180391456046732	0.00022312430918189336	0.0007700490916337165	0.0037044267233256813	6.363718448309852e-05	0.002350913693381831	0.00010230665653527526	0.9898350017015611	0.0003990880422480616	0.00010191732060945945	0.00026914382099314153
RV/R1.PHL/2009/TRa-216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n114	0.011486509543266302	0.0013393984879440874	0.006570511476935763	0.8896256241910133	0.0005844800727213644	0.0025102599637099716	0.0009374748843723005	0.0798561772124003	0.0037468295872350203	0.0008619167596696671	0.0024808178207318863
n117	0.0187269217450548	0.0009731352058092728	0.0027268470309745186	0.030675372349600872	0.0002371846922274082	0.001022931935569855	0.00038069282393394827	0.9418342831603759	0.002058264457513866	0.000358705637119758	0.0010056609618199024
V1372PHIL	0.35026093342945347	0.025878204651973217	0.10526296501208629	0.23988006481458532	0.009425399400251968	0.04043194475152704	0.015114842265636247	0.07640295557147694	0.08352758924962968	0.013796890158891585	0.04001821069448823
RV/R2.PHL/2013/TRa-503	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2005/Z-05-507	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n124124	0.8902306310520071	0.019091335073273975	0.0024125315205093356	0.014844338501620919	0.00021527647626919423	0.0009240526226627513	0.0003452594922853761	0.00763385650160665	0.06307249747653124	0.0003163505009271949	0.000913870782306523
n135135	0.722136616786821	0.01750452097188234	0.003273691709857026	0.11902765301580864	0.00028598610546334087	0.0012324031219392568	0.00045896007812988945	0.06014340921085273	0.07429351865782613	0.0004304113664962093	0.0012128289749235674
RV/R10.PHL/2009/TRa-252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n2626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n32	1.7685170116707397e-09	2.167969705366212e-09	1.3952298786490151e-08	2.5021816235534993e-08	1.249849215572386e-09	5.361028370579824e-09	0.999999930338855	5.863635895094558e-09	7.1406917773501324e-09	1.8286419426867661e-09	5.30669603392889e-09
n3333	4.846665817056229e-09	5.941376073802665e-09	3.823662939285036e-08	6.857292325845867e-08	3.4252435535064632e-09	1.469203448599886e-08	0.9999998090918599	1.6069443202224248e-08	1.9569247277609884e-08	5.011441763860284e-09	1.4543135342789716e-08
n3535	4.441690496383053e-09	5.444929499819433e-09	3.5041671999629064e-08	6.284314084910326e-08	3.139038687677252e-09	1.3464404735315463e-08	0.9999998250436753	1.4726720533908753e-08	1.7934089793197597e-08	4.592690887334493e-09	1.3327947211343909e-08
18-092	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n3939	8.019977699060271e-09	9.831439910778245e-09	6.32717270247948e-08	1.1347044329113637e-07	5.667891531503507e-09	2.4311515201561992e-08	0.9999996840964545	2.6590769924057166e-08	3.2382040291571456e-08	8.29261513163451e-09	2.4065125578448293e-08
18-138	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
19-011	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
19-015	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
18-181	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
18-172	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n5353	4.1123646376940545e-11	0.999999873402021	3.244336773543276e-10	5.818382006012657e-10	2.9062814693763075e-11	1.2510599333326973e-07	4.6605362846181274e-11	1.3696061529428864e-10	1.6604291477755116e-10	4.252141433003706e-11	1.23396903300676e-10
n5454	3.312921834999791e-08	3.609455453340693e-06	2.613651682537283e-07	4.68727877580904e-07	2.341313397748604e-08	0.9996784387125892	3.754548903215255e-08	0.00031686022161242353	1.3376491839453892e-07	3.4255436936950787e-08	9.940910238288496e-08
n56	5.87919700666884e-06	0.0014475398319425204	4.63825411314824e-05	8.452255928249758e-05	4.154955526561254e-06	0.9983379064002099	6.662919936176892e-06	1.9492869261193475e-05	2.373826961766086e-05	6.079058749761935e-06	1.7641397335514808e-05
RV/R2.PHL/2009/TRa-284	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2013/TRa-582	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n5959	0.0	0.0	0.0	0.0	0.0	0.9962835051002574	0.0	0.003716494899742578	0.0	0.0	0.0
RV/CAR.PHL/2009/TRa-222	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2009/TRa-224	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2009/TRa-200	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2009/TRa-199	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-127	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-086	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-117	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n68	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2012/TRa-307	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-131	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-013	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-118	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-135	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-134	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-115	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/NCR.PHL/2005/Z-05-396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n73	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2012/TRa-401	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n7373	0.00012691773443403477	0.00015558448247289948	0.46593187210011844	0.0017956922237781906	8.969550526066013e-05	0.000384734539934709	0.00014383643010265875	0.00042080419697774227	0.5304387951414471	0.0001312322701083815	0.0003808353753652712
RV/R4A.PHL/2012/TRa-398	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n8282	8.524710511349109e-12	1.0450176084957536e-11	0.7936338921403634	1.0790073168884808e-08	6.0245971134454185e-12	2.5841546819960963e-11	9.66109214822427e-12	2.8264245160005077e-11	0.2063660969464029	8.814505848294796e-12	2.5579650802522606e-11
n84	8.524710511349122e-12	1.0450176084957553e-11	0.7936338921403631	1.0790073168884802e-08	6.024597113445428e-12	2.5841546819961e-11	9.661092148224286e-12	2.8264245160005122e-11	0.2063660969464032	8.81450584829481e-12	2.5579650802522645e-11
RV/R3.PHL/2008/TRa-063	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/NCR.PHL/2005/Z-05-149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RV/R4A.PHL/2004/Z-04-042	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n93	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/NCR.PHL/2005/Z-05-424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Z-13-032	0.0015098161081426574	0.001850836361538691	0.011919941173252463	0.021361593451196877	0.0010670196665141809	0.4547145972951248	0.0017110812769794712	0.005005895809629701	0.044629864190725045	0.0015611419176470036	0.45466821274924923
n9494	0.0008802394565474223	0.0010790580284927593	0.006953278078759544	0.012454044773439293	0.0006220842434468903	0.46503855704995667	0.000997579271564221	0.0029184925125895675	0.04313498926746188	0.0009101629700278423	0.4650115143477139
RV/R3.PHL/2008/TRa-092	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-038	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-206	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-087	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-059	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-020	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V1371PHIL	0.006874213977026344	0.002169846113748998	0.9371007933293665	0.025036198191380955	0.0012504914452939424	0.005397910899729238	0.002005300848612742	0.005881738958898435	0.007144423145761139	0.0018296713476691955	0.005309411742512748
V1374PHIL	0.006874213977026344	0.002169846113748998	0.9371007933293665	0.025036198191380955	0.0012504914452939424	0.005397910899729238	0.002005300848612742	0.005881738958898435	0.007144423145761139	0.0018296713476691955	0.005309411742512748
RV/R4A.PHL/2004/Z-04-211	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04030PHI	0.006874213977026344	0.002169846113748998	0.9371007933293665	0.025036198191380955	0.0012504914452939424	0.005397910899729238	0.002005300848612742	0.005881738958898435	0.007144423145761139	0.0018296713476691955	0.005309411742512748
RV/R4A.PHL/2006/Z-06-039	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2010/TRa-291	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2005/Z-05-123	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2009/TRa-268	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-073	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94281PHI	0.0064183407548587005	0.005879773295752329	0.03729971540165483	0.06877842707551754	0.0033369772755379957	0.015999942122449307	0.005351412505961708	0.8187846745820205	0.019093784704779446	0.004889436822741088	0.014167515458726682
n106106	0.001916614158699212	0.00019835907459109613	0.0006918329665744069	0.00355735991476483	5.728192461097666e-05	0.0023752153561268897	9.208391810377355e-05	0.9904189688874858	0.00035845030477907146	9.154513143561015e-05	0.00024228836282813934
n114114	0.0005819760249355837	0.00010138315107078124	0.000554023781223656	0.9939011293147103	4.9432239733351155e-05	0.00021218665983427622	7.927944440183308e-05	0.003936101176676674	0.00030199527620841866	7.264892700016894e-05	0.00020984400420504654
n116	1.440445316636976e-07	8.122995936849005e-08	5.074314128016151e-07	0.9999976420238973	4.542505070341803e-08	1.948676396813212e-07	7.284545628354924e-08	7.9018361931662e-07	2.625742114347702e-07	6.651144889312541e-08	1.928627726765376e-07
n117117	8.514628889190932e-07	2.469835433302165e-07	1.461340663854632e-06	3.55532673660761e-06	1.3065027442617217e-07	5.606052227990209e-07	2.0952420534195405e-07	0.9999914659336852	7.719232275118895e-07	1.9157612006082176e-07	5.54673431990569e-07
n118118	0.0016319557754371002	0.0001585429371794951	0.0007240508640767116	0.007777820354739623	6.426679391442374e-05	0.00027612853139920485	0.00010308736402816167	0.9884702980198116	0.00042609090990348454	9.500687487083107e-05	0.00027275157463936013
n125	0.9999999999831441	2.7923429504374698e-12	5.43576218717197e-13	2.4965373723313993e-12	4.857233400677504e-14	2.0843854807727583e-13	7.789683032427743e-14	1.1862140700493575e-12	9.224827482046337e-12	7.12655271837475e-14	2.0620790659573003e-13
n135	0.32458830224152346	0.1315885669995187	0.016994160206956543	0.0342877889061513	0.0015220358193359827	0.006528768095258663	0.002440763463233358	0.00954053634143663	0.4638194021010703	0.0022273707185893766	0.006462305106925768
n136	0.7792661747183887	0.006079340328356041	0.006688674420026681	0.04555135433964321	0.0005970161438480291	0.0025624990572871453	0.0009574837965674047	0.020238216287868538	0.13464777129089817	0.0008770414477789021	0.002534428169337238
n139139	0.05228565802801749	0.0022340088498818754	0.006579633807221991	0.7786934359005917	0.0005888862567850372	0.002526340684714735	0.0009443676995626951	0.019745019533792273	0.13303997111160212	0.0008624461462680302	0.0025002319815620607
RV/R10.PHL/2009/TRa-248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2008/TRa-104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2009/TRa-197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RV/R10.PHL/2008/TRa-028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n3232	7.198149420065976e-10	8.823986317959801e-10	5.67881061791975e-09	1.0184282750928714e-08	5.087087732914178e-10	2.182025007869193e-09	0.9999999716467924	2.386594356108401e-09	2.9063767163893317e-09	7.442849553708526e-10	2.1599108652225483e-09
18-103	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n34	2.2643334633317415e-09	2.7757755966069187e-09	1.786392608025249e-08	3.20368623799172e-08	1.6002533853308017e-09	6.864031232880246e-09	0.9999999108088579	7.507548326850921e-09	9.142636076068501e-09	2.341309032305931e-09	6.794466417527647e-09
18-194	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n36	3.336427678695712e-10	4.0900223756117784e-10	2.6321961140134145e-09	4.720535916059143e-09	2.357925531419003e-10	1.011394486126844e-09	0.9999999868579518	1.1062148062854414e-09	1.3471400992047558e-09	3.4498486844892227e-10	1.0011443184503602e-09
n37	2.855363257173948e-10	3.500300542074239e-10	2.2526716576561277e-09	4.039903185950651e-09	2.0179469102899432e-10	8.65566088133406e-10	0.9999999887528446	9.467146950561133e-10	1.1529020593158134e-09	2.952430603857543e-10	8.567938457895211e-10
18-096	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
19-022	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RV/R2.PHL/2013/TRa-504	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2013/TRa-370	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/R2.PHL/2013/TRa-437	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n54	1.591036015232033e-11	0.9999999991515305	1.2552103990421644e-10	2.2510731413236803e-10	1.124419502144347e-11	2.7146889538986825e-10	1.8031281128960008e-11	5.275295208602798e-11	6.424081589814359e-11	1.645122835285334e-11	4.774138033556208e-11
RV/R1.PHL/2013/TRa-572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RV/CAR.PHL/2013/TRa-571	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2013/TRa-500	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2013/TRa-510	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2013/TRa-405	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RV/CAR.PHL/2009/TRa-234	0.0	0.0	0.0	0.0	0.0	0.9962835051002574	0.0	0.003716494899742578	0.0	0.0	0.0
RV/R1.PHL/2009/TRa-233	0.0	0.0	0.0	0.0	0.0	0.9962835051002574	0.0	0.003716494899742578	0.0	0.0	0.0
RV/R3.PHL/2012/TRa-302	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-060	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n6868	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2006/Z-06-361	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2006/Z-06-357	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n74	0.0004873395910031651	0.0005974143676051089	0.43776338096652784	0.006895111371204515	0.00034441341900309184	0.001477306336838394	0.0005523041151827204	0.0016158068544324287	0.5483006821055311	0.0005039065748079184	0.0014623342978637179
RV/R4A.PHL/2006/Z-06-222	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2007/Z-07-330	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2007/Z-07-243	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2006/Z-06-348	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2004/Z-04-480	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n83	0.006380222266106256	0.007821314994006194	0.6387790774795742	0.09027041464575562	0.004509040934158451	0.01934081071631007	0.007230734129556939	0.021154051631955186	0.1787724192929678	0.006597116277807056	0.019144797631802386
n8484	0.001852644975466763	0.002271099551212267	0.1870846487460576	0.7338224676423769	0.0013093042346220196	0.005616051338113185	0.0020996107494911857	0.006142567740139851	0.052326845449192354	0.001915625163965988	0.005559134409361656
n86	8.524710511349151e-12	1.0450176084957586e-11	0.7936338921403624	1.0790073168884836e-08	6.0245971134454476e-12	2.5841546819961086e-11	9.661092148224317e-12	2.8264245160005212e-11	0.20636609694640387	8.814505848294838e-12	2.5579650802522726e-11
RV/R4A.PHL/2006/Z-06-231	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2007/Z-07-189	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2007/Z-07-317	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R4A.PHL/2006/Z-06-365	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z14-152	0.0025513337859804654	0.0031276003190374244	0.02013636311277623	0.03609747889195795	0.0018030827137168247	0.43763552270953077	0.0028914378704614	0.008459117000624515	0.047102857200853374	0.002638065720535281	0.43755714067452584
Z-15-148	0.0035460253267468973	0.004346961579151566	0.027983378648392256	0.0501708459653403	0.0025060527180696926	0.4213243151554953	0.004018726195573433	0.01175708301710996	0.049464665627049105	0.0036665715438899214	0.4212153742231815
n107	5.943847543846641e-07	2.6849019473004103e-07	1.6028302334468103e-06	3.161793854757619e-05	1.425780153379127e-07	1.0670831806218839e-06	2.2868762481803372e-07	0.9999628413249965	8.212534495671868e-07	2.102588884854141e-07	6.051701145141871e-07
RV/CAR.PHL/2010/TRa-289	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n110110	0.0009197404274860006	0.0005388935641521079	0.0033081391459921644	0.03437917283770357	0.00029505968141514785	0.0018482765620867914	0.000473221948642638	0.9548568687839402	0.001694280185504753	0.00043381467359118964	0.0012525321894854852
n115	1.3866728599636936e-05	1.366993196186192e-05	8.743950278038247e-05	0.9996845854800328	7.831771684661191e-06	3.3593976268882455e-05	1.2559143473634787e-05	5.6889381064529964e-05	4.4851290207170654e-05	1.1460327545691364e-05	3.3252466380776676e-05
RV/R3.PHL/2004/Z-04-519	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2005/Z-05-198	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-047	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-041	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n116116	3.5991212165456167e-07	4.4113579439300003e-07	2.8389853729261125e-06	0.9999905085764526	2.5431674604302543e-07	1.0908510696748738e-06	4.0782437042209164e-07	1.193539536813813e-06	1.452975524545401e-06	3.7208739850208463e-07	1.079795612564299e-06
n118	3.985792039349269e-10	3.015786587593227e-10	1.9107733078304158e-09	3.6461169475358816e-09	1.7110709096724155e-10	7.339838843041244e-10	2.743916062968836e-10	0.9999999906029803	9.835586244724354e-10	2.5044385254797313e-10	7.264864513322632e-10
RV/R1.PHL/2009/TRa-154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n119119	0.0006465391699541898	0.0002009380243081669	0.0011980069475835216	0.015137520535033682	0.00010712693490084503	0.00045965366997546847	0.00017179880223680652	0.9808355898184954	0.0006309662733882985	0.00015705040138926825	0.00045480942273433807
