"Longitude","Latitude","Loc_ID","Type"
121.50599728644,17.6947896821606,"Cagayan-Tuao","Municipality"
121.759361906203,17.6061244585136,"Cagayan-Tuguegarao City","Municipality"
122.978615572938,13.9933023955466,"Camarines Norte-Basud","Municipality"
122.495100815417,14.2735549722388,"Camarines Norte-Capalonga","Municipality"
122.950114307459,14.1098503754476,"Camarines Norte-Daet","Municipality"
122.65828293235,14.256982444369,"Camarines Norte-Jose Panganiban","Municipality"
122.684155995096,14.1341385110319,"Camarines Norte-Labo","Municipality"
123.054274679486,13.9298952329485,"Camarines Norte-Mercedes","Municipality"
122.788542195254,14.251257587262,"Camarines Norte-Paracale","Municipality"
122.882473259475,14.0140332625755,"Camarines Norte-San Lorenzo Ruiz","Municipality"
122.859936235549,14.0784967352787,"Camarines Norte-San Vicente","Municipality"
122.390721496582,14.1611086169259,"Camarines Norte-Santa Elena","Municipality"
122.924384496039,14.1428620922869,"Camarines Norte-Talisay","Municipality"
122.888997422984,14.1927720930174,"Camarines Norte-Vinzons","Municipality"
123.366385706883,13.4829378426032,"Camarines Sur-Baao","Municipality"
123.251356820591,13.350084377533,"Camarines Sur-Balatan","Municipality"
123.313631426629,13.318413354812,"Camarines Sur-Bato","Municipality"
123.352904486795,13.3349597839564,"Camarines Sur-Bato Lake","Municipality"
123.204365831452,13.6835204586384,"Camarines Sur-Bombon","Municipality"
123.514483258987,13.4392081207968,"Camarines Sur-Buhi","Municipality"
123.513834953048,13.4586104129366,"Camarines Sur-Buhi Lake","Municipality"
123.262303369849,13.4563018786111,"Camarines Sur-Bula","Municipality"
123.070859583548,13.7425465894222,"Camarines Sur-Cabusao","Municipality"
123.271128575878,13.7101304133704,"Camarines Sur-Calabanga","Municipality"
123.16267517158,13.6254908921666,"Camarines Sur-Camaligan","Municipality"
123.130131437686,13.6427577493989,"Camarines Sur-Canaman","Municipality"
123.836378862867,13.7818422141806,"Camarines Sur-Caramoan","Municipality"
122.708638059943,13.9461075686101,"Camarines Sur-Del Gallego","Municipality"
123.133090493389,13.6083940420581,"Camarines Sur-Gainza","Municipality"
123.652631183287,13.8467273401435,"Camarines Sur-Garchitorena","Municipality"
123.424553833179,13.7312999239768,"Camarines Sur-Goa","Municipality"
123.433297508782,13.4483823680094,"Camarines Sur-Iriga City","Municipality"
123.516469213738,13.8247948307641,"Camarines Sur-Lagonoy","Municipality"
122.974375105006,13.6659771933602,"Camarines Sur-Libmanan","Municipality"
122.887950443187,13.8480699997289,"Camarines Sur-Lupi","Municipality"
123.154810758432,13.6695522820525,"Camarines Sur-Magarao","Municipality"
123.172724159962,13.591936263749,"Camarines Sur-Milaor","Municipality"
123.195243920475,13.5156902485091,"Camarines Sur-Minalabac","Municipality"
123.338546930419,13.3927954961932,"Camarines Sur-Nabua","Municipality"
123.259465641815,13.6436880289269,"Camarines Sur-Naga City","Municipality"
123.382488582589,13.5816089204515,"Camarines Sur-Ocampo","Municipality"
123.069868419354,13.592623971639,"Camarines Sur-Pamplona","Municipality"
122.998893825474,13.5514316548525,"Camarines Sur-Pasacao","Municipality"
123.289762321378,13.5883022543487,"Camarines Sur-Pili","Municipality"
123.72640169199,13.7450861723305,"Camarines Sur-Presentacion","Municipality"
122.770116925619,13.847802704857,"Camarines Sur-Ragay","Municipality"
123.515575287102,13.5589164412032,"Camarines Sur-Sagnay","Municipality"
123.126466688042,13.5245366589804,"Camarines Sur-San Fernando","Municipality"
123.533294437078,13.6922813338602,"Camarines Sur-San Jose","Municipality"
122.965527856452,13.7984345074626,"Camarines Sur-Sipocot","Municipality"
123.297869093699,14.0101367864987,"Camarines Sur-Siruma","Municipality"
123.471554572694,13.6285830019737,"Camarines Sur-Tigaon","Municipality"
123.357048868759,13.8821703846843,"Camarines Sur-Tinambac","Municipality"
124.675262329262,9.16852070254564,"Camiguin-Catarman","Municipality"
124.772565965762,9.12029343429491,"Camiguin-Guinsiliban","Municipality"
124.766974602577,9.1703702266929,"Camiguin-Mahinog","Municipality"
124.708736028209,9.22098367467719,"Camiguin-Mambajao","Municipality"
124.730372176619,9.12849944235862,"Camiguin-Sagay","Municipality"
122.759542569506,11.313474624258,"Capiz-Cuartero","Municipality"
122.708548467848,11.3802850023369,"Capiz-Dao","Municipality"
122.621897005574,11.3049121701089,"Capiz-Dumalag","Municipality"
122.759766084512,11.2486201423968,"Capiz-Dumarao","Municipality"
122.682925864587,11.5180323911147,"Capiz-Ivisan","Municipality"
122.403402861293,11.3685191631126,"Capiz-Jamindan","Municipality"
122.849006386893,11.3508959339254,"Capiz-Ma-Ayon","Municipality"
122.589364953393,11.4337766205205,"Capiz-Mambusao","Municipality"
122.831760376169,11.5350089621048,"Capiz-Panay","Municipality"
122.775088560852,11.4443250883719,"Capiz-Panitan","Municipality"
123.0197055161,11.4606752128547,"Capiz-Pilar","Municipality"
122.866840191674,11.4358272826776,"Capiz-Pontevedra","Municipality"
122.955618676337,11.4171262777211,"Capiz-President Roxas","Municipality"
122.744752181346,11.5559130806408,"Capiz-Roxas City","Municipality"
122.600236091823,11.4981164762645,"Capiz-Sapi-An","Municipality"
122.672177779834,11.428835644841,"Capiz-Sigma","Municipality"
122.42228101046,11.2581508711416,"Capiz-Tapaz","Municipality"
124.251020374271,13.9500784263413,"Catanduanes-Bagamanoc","Municipality"
124.363781174421,13.6935817576165,"Catanduanes-Baras","Municipality"
124.3133909179,13.6009155417712,"Catanduanes-Bato","Municipality"
124.179278861095,13.8494768756707,"Catanduanes-Caramoran","Municipality"
124.354610487019,13.7857815797332,"Catanduanes-Gigmoto","Municipality"
124.198331555861,14.0287913574589,"Catanduanes-Pandan","Municipality"
124.271677358958,13.8944934639939,"Catanduanes-Panganiban","Municipality"
124.108140791641,13.6614814500925,"Catanduanes-San Andres","Municipality"
